ht_ppg,ht_rpg,ht_apg,ht_spg,ht_bpg,ht_topg,ho_ppg,ho_rpg,ho_apg,ho_spg,ho_bpg,ho_topg,h_ortg,h_drtg,h_efg,h_tov,h_oreb,h_ftf,at_ppg,at_rpg,at_apg,at_spg,at_bpg,at_topg,ao_ppg,ao_rpg,ao_apg,ao_spg,ao_bpg,ao_topg,a_ortg,a_drtg,a_efg,a_tov,a_reb,a_ftf,act_spread
101.259,43.7593,24.5185,8.2037,3.8889,13.7963,102.852,44.4815,22,7.3333,5.463,14.2222,105.678,108.144,0.497685,0.141753,0.271493,0.212963,92.2545,39.8727,21.5636,7.2545,4,13.4727,100.454,43.0545,21.5636,7.9091,4.2182,13.9455,103.63,112.832,0.46577,0.137489,0.244444,0.193154,-11
101.509,43.8,24.6,8.1636,3.8364,13.7818,102.691,44.4182,21.9455,7.3091,5.4364,14.2,105.997,107.964,0.506818,0.141164,0.279279,0.215909,94.2727,43.9091,20.3818,5.9455,5.4727,11.0182,96.8364,43.6909,21.8364,5.9273,5.5636,12.2909,102.581,105.136,0.470443,0.112037,0.184332,0.194581,-2
101.589,43.8571,24.5893,8.1607,3.8571,13.6786,102.607,44.4821,21.8929,7.3214,5.4643,14.2321,106.141,107.907,0.530474,0.137967,0.271493,0.198646,110.232,44.75,27.2679,9.4643,5.9821,14.2857,99.8214,45.2857,20.5714,8.375,3.5357,16.0179,114.35,102.483,0.528894,0.162662,0.19697,0.248744,8
101.19,44.1034,24.5,8.0172,3.8276,13.5862,102.793,44.7931,21.9483,7.3103,5.5172,14.1034,105.708,108.224,0.498945,0.100515,0.284553,0.14557,95.4576,43.4407,20.1356,7.3898,6.0339,14.2881,96.5763,39.2203,19.5932,8.3559,4.9322,12.2542,108.154,109.042,0.432161,0.151311,0.277056,0.223618,-1
100.903,43.9516,24.2258,7.9677,3.7258,13.3065,102.21,44.871,21.7903,7.1452,5.4839,14.1452,106.053,108.046,0.483051,0.114784,0.261682,0.210654,99.3492,42.7143,21.9206,8.6984,4.4286,12.6349,95.5238,42.9206,19.8571,7.2063,5.3968,14.7143,108.321,105.144,0.490123,0.126492,0.208145,0.167901,7
100.81,43.8254,24.2857,8.0159,3.746,13.3492,102.048,44.8095,21.7778,7.2063,5.4603,14.254,105.999,107.941,0.47066,0.1238,0.261682,0.210269,95.6818,41.0909,20.3636,7.7424,3.803,14.3182,101.409,43.4848,23.6212,7.8333,5.4091,13.8939,104.31,110.183,0.55792,0.148038,0.306452,0.153664,-5
100.6,43.9231,24.2615,7.9846,3.7538,13.3538,101.631,44.8462,21.6615,7.1846,5.4,14.3231,105.83,107.484,0.470874,0.137792,0.245455,0.203883,90.9848,42.9848,20.5909,9.7879,6.0303,17.5,100.758,46.1212,24,10,5.3788,16.1667,96.6276,106.71,0.438025,0.11891,0.271375,0.113445,-9
100.794,43.8676,24.3382,8.0294,3.7353,13.4412,101.735,44.7941,21.7353,7.3088,5.3088,14.3529,105.929,107.492,0.498832,0.127905,0.223744,0.205607,97.913,45.2754,21.2029,7.6812,4.5362,12.7536,99.6087,44.2464,24.029,7.0435,5,13.5362,106.355,108.94,0.550493,0.106204,0.222222,0.160099,-6
100.871,44.1286,24.3429,8,3.7571,13.3714,101.629,45,21.6714,7.2714,5.3714,14.3,105.882,107.298,0.460089,0.112367,0.266667,0.230599,94.6857,38.7571,20.0286,8.1571,4.3857,13.8857,96.8571,40.6429,21.5571,7.7714,4.3429,14.2857,107.172,108.588,0.524941,0.142216,0.323383,0.147268,-9
100.597,44.1111,24.1389,7.9722,3.7222,13.4444,101.375,44.7778,21.7083,7.2917,5.3333,14.2917,105.776,107.122,0.433875,0.118345,0.247934,0.215777,106.384,42.3836,24.6849,7.8493,4.9315,11.9178,100.178,42.7808,23.1918,6.7808,3.1233,13.6849,114.627,108.07,0.492925,0.123407,0.221198,0.200472,6
100.878,44.027,24.2568,7.9595,3.6486,13.3108,101.649,44.8243,21.7703,7.2027,5.3378,14.2027,106.085,107.458,0.451537,0.11005,0.237885,0.229314,97.0541,44.4459,21.3919,6.1081,4.5405,13.3243,97.4595,42.5676,20.0541,7.5,4.8108,12.1757,105.361,106.386,0.534264,0.126002,0.194872,0.269036,-4
100.867,44.0533,24.32,7.9733,3.6267,13.2667,101.453,44.7467,21.7067,7.1733,5.3067,14.1733,106.103,107.301,0.477381,0.11009,0.214286,0.207143,97.6267,42.1467,23.1867,9.44,4.92,15.96,97.6,42.8667,22.24,8.6667,4.72,16.3333,105.511,104.662,0.474699,0.145455,0.331818,0.233735,-5
101.202,43.9114,24.2911,8.0759,3.5696,13.3038,101.62,44.6835,21.8734,7.1646,5.2532,14.3797,106.35,107.38,0.509569,0.14833,0.23301,0.200957,103.253,42.9114,21.9873,7.4684,4.1013,13.519,98.3291,41.1772,24.0253,7.7215,4.5316,12.8481,113.203,108.846,0.512225,0.138436,0.259091,0.171149,-11
101.4,43.8375,24.35,8.225,3.5375,13.225,101.325,44.675,21.825,7.0875,5.25,14.5,106.617,107.044,0.533654,0.143689,0.227053,0.199519,104.275,41.65,20.7125,7.475,4.3125,12.1375,101.162,42.4375,22.8875,6.9,5.05,13.775,113.595,110.134,0.495261,0.103298,0.285068,0.2109,0
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.500146,0.121598,0.243579,0.195992,103.951,47.5122,20.5,7.2927,5.5366,14.0244,101.768,42.7317,22.1341,7.8293,4.5976,12.9146,109.541,108.223,0.499226,0.119209,0.277217,0.216125,-7
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.500146,0.121598,0.243579,0.195992,97.7561,40.9146,21.5976,8.1463,3.9878,14.2927,106.549,43.561,23.5732,8.3659,5.4756,14.6463,104.749,114.756,0.50521,0.130042,0.278561,0.211722,-6
98.0244,42.3537,20.9268,7.0244,4.1463,13.3902,100.902,44.3415,23.7073,7.8415,4.5366,13.0488,106.587,110.283,0.500146,0.121598,0.243579,0.195992,89.8,38.8,22.6,6.2,3.8,13,96.6,42.8,21.2,6.8,3.2,13.2,104.717,113.408,0.457606,0.131875,0.300448,0.199501,-6
104.8,42.6,19.6,6.4,4.8,14,98.6,42.8,21.4,6.6,3.4,12.2,114.325,107.283,0.544554,0.117806,0.206897,0.217822,95,46.6667,19.3333,5.6667,5.3333,17.6667,100.667,44.8333,20.6667,8.5,8.1667,12,100.269,106.965,0.518939,0.15963,0.194175,0.204545,-9
102,42.1111,19.1111,7,4.1111,13.7778,100.556,42.3333,23.1111,7,3.7778,13.5556,110.432,109.541,0.529557,0.138204,0.288462,0.246305,97.7,37,23.1,9,3.4,13.6,97.1,40.7,20.1,7.9,5.1,14.9,110.62,108.335,0.529178,0.135036,0.180905,0.190981,-8
100.1,41.4,19,7.3,4.2,13.6,100,42.2,22.7,6.9,3.6,13.6,109.949,109.825,0.506219,0.132717,0.297674,0.238806,94.0909,42.9091,21.8182,8.9091,4.8182,16.1818,94.4545,41.2727,21.0909,8.6364,5,15.2727,103.048,102.331,0.5,0.151274,0.305825,0.2,-7
99.9286,41.7857,20.1429,6.9286,4.7143,14.9286,100.286,42.7857,22.8571,7.7143,4.5,14,108.104,108.295,0.5,0.147697,0.247664,0.175182,101.062,42.5625,21.75,6.4375,6,13.75,99.1875,43.8125,21.6875,7,4.6875,12.75,110.021,107.491,0.514423,0.130451,0.245098,0.21875,3
98.8125,41.75,20,7.0625,4.4375,14.5625,99.9375,43.0625,22.5625,7.625,4.4375,14.3125,107.051,108.538,0.473558,0.135393,0.238532,0.15625,100,44.1176,24,7.6471,5.4118,14,93.1176,40.2941,20.5294,7.4706,4.7647,12.9412,109.516,101.156,0.534063,0.116505,0.179245,0.170316,9
98.5882,42.4706,20,6.7647,4.2941,14.2941,99.5294,43.9412,22.5882,7.4706,4.5294,13.9412,106.628,108.071,0.471496,0.129287,0.212389,0.154394,104.235,38.7059,25.5294,8.3529,5.0588,13.9412,101.706,41.7647,25.6471,7.2941,4.7059,14.7059,113.361,109.962,0.583113,0.152923,0.197605,0.234829,1
97.2778,42.9444,19.7778,6.6111,4.1667,14.4444,99.4444,44.0556,22.5556,7.7222,4.5,13.7222,105.207,108.002,0.438389,0.133088,0.214286,0.161137,103.056,41,22,7.3333,4.2222,13.4444,98.6667,40.2778,25.2222,7,4.6667,13.8333,112.316,108.872,0.52005,0.13094,0.278351,0.240602,8
95.95,42.5,19.85,6.7,4.1,14.15,100.25,45.25,22.6,7.75,4.85,13.75,104.134,109.222,0.46837,0.129801,0.245614,0.172749,91.3333,41.2381,20.8095,10.1905,5.0476,17.381,103.619,46.1905,24.5714,10.2381,5.5714,17.3333,96.2388,108.339,0.44023,0.137858,0.264,0.193103,-7
96.4091,42.7273,20.5,7,4.1364,14.2273,98.2727,44.3636,22.0909,7.6364,4.7727,13.8182,105.114,107.71,0.46,0.129554,0.247788,0.1875,94.2083,35.625,20.25,8.625,3.5,13.25,98.3333,40.7917,20.9167,7.5833,4.375,14.5,108.933,112.503,0.516582,0.136469,0.304124,0.170918,-6
95.68,42.28,20.76,6.96,4.36,14.36,98.28,44.12,22.08,7.6,4.6,13.88,104.52,108.153,0.479695,0.126567,0.253456,0.22335,94.037,44.6667,20.1481,6.8519,4.4815,13.2222,100.815,45.6296,23.5185,7.4444,5.1852,13.1481,101.911,110.501,0.507973,0.125802,0.289362,0.150342,-2
96.2308,42.0769,21.0769,7.0385,4.3462,14.3846,98.5385,44.3462,22.2308,7.6923,4.6538,13.8462,104.893,108.315,0.5,0.123085,0.212264,0.254499,101.464,45.1429,21.0714,7.2143,4.6071,14.4643,104.071,44,21.3571,6.9286,5.8214,13.0714,105.987,109.702,0.485849,0.151656,0.244444,0.200472,-4
96.8929,42,21,7.2143,4.25,14.2143,98.75,44.3214,22.3214,7.5714,4.5714,14,105.601,108.262,0.537713,0.121415,0.206897,0.187348,94.1667,45.3333,20.2667,5.5333,4.7,13.7,96.8667,42.9333,20.0667,7.9667,4.8667,11.9667,102.472,106.58,0.498753,0.118683,0.220657,0.221945,-3
96.4828,41.7586,20.7931,7.0345,4.2414,14.2414,99.1379,44.3448,22.6897,7.6897,4.5862,13.8621,105.029,108.612,0.506127,0.131329,0.174757,0.210784,102.633,44.6667,19.9667,6.1667,3.9,15.5333,103.9,38.8667,22.6,7.9667,6.2333,11.7,109.715,110.933,0.557279,0.135472,0.273684,0.279236,-1
96.5152,41.8182,20.8485,7.303,4.303,14.0909,98.2424,44.1515,22.5758,7.697,4.8182,13.9394,105.321,107.934,0.463568,0.118272,0.214286,0.228643,109.857,41.9714,23.4857,8.0571,5.0571,11.8857,102.257,44.3143,22.2857,6.6571,3.4,15.7714,117.774,109.227,0.510514,0.104579,0.167421,0.191589,7
96.2647,42.1176,20.8235,7.2353,4.3824,14.0882,98.1765,44.3529,22.6176,7.7059,4.8529,13.8235,104.865,107.743,0.462963,0.115385,0.222222,0.217284,103.031,43.25,25.5,8.3438,4.2188,14.4375,104.344,43.875,22.125,7.25,5.1562,14.2188,106.238,107.842,0.46875,0.109741,0.264069,0.165948,-5
95.8286,42.3429,20.7429,7.1143,4.4286,14.1714,97.9143,44.2571,22.6,7.7143,4.7714,13.6,104.521,107.599,0.448622,0.131711,0.214612,0.197995,90.5,42.1176,19.8529,10,5.5294,18.3529,103.794,45.8824,25.0294,10.8824,5.7353,16.8235,95.333,108.967,0.53753,0.150536,0.259804,0.225182,-11
95.5405,42.4324,20.8649,7.1081,4.3243,14.2162,97.7027,44.0811,22.7027,7.9189,4.7027,13.5135,104.257,107.602,0.458995,0.141956,0.216749,0.253968,101.513,43.8649,20.6757,9.6757,4.6757,16.7568,96.8378,41.5405,20.9459,8.9189,5.6486,15.9459,107.568,103.351,0.520885,0.162302,0.31401,0.223587,7
95.6316,42.3947,20.7895,7.1053,4.3158,14.2632,98.1053,44.0263,22.6842,7.9474,4.6316,13.5263,104.315,107.978,0.459494,0.141817,0.225962,0.23038,101.784,42.4054,22.6486,8.1892,4.3514,12.6757,98.0811,42.8108,20.1892,7.2703,5.6216,14.5946,109.894,107.078,0.541063,0.147509,0.244019,0.229469,7
95.7,42.15,20.675,7.175,4.225,14.25,97.775,43.775,22.575,8.025,4.6,13.55,104.446,107.828,0.492208,0.157307,0.220513,0.202597,99.25,42.8,24.9,7.625,5.05,14.15,97.625,40.425,18.425,8.125,4.35,13.875,108.836,105.537,0.518657,0.129825,0.239024,0.211443,6
95.1111,41.6222,20.5778,7.2667,4.2667,14.0222,98.9778,43.9556,23.1333,7.8667,4.6444,13.5333,104.073,109.18,0.552439,0.123238,0.253968,0.197561,106.022,41.9565,21.1087,7.5435,4.5217,12.1957,100.609,42.0435,22.6522,6.4348,5.1304,14.3696,114.521,109.427,0.508706,0.131951,0.261307,0.231343,8
95.6957,41.8043,20.5435,7.2609,4.2609,13.8696,99.587,43.9783,23.1087,7.8043,4.6087,13.4348,104.468,109.58,0.558275,0.113206,0.265625,0.202797,106.875,41.5,24.6667,7.75,4.9792,11.5833,99.6667,41.8958,23.7292,6.6875,3.0417,13.6042,115.983,108.464,0.481343,0.112814,0.232227,0.241294,9
96.1042,41.8125,20.625,7.1875,4.1042,13.7917,99.4583,44.0208,23.0833,7.6667,4.5208,13.3125,105.024,109.569,0.543632,0.110082,0.255,0.181604,92.7755,39.8571,21.5306,7.1633,4,13.6122,100.347,42.7959,21.449,8.0408,4,13.7755,104.396,112.783,0.487893,0.104281,0.236364,0.157385,-7
96.2632,42.2456,20.5088,6.9649,4.3684,13.8421,99.2807,44.0175,23.2632,7.9649,4.5088,13.1053,105.325,109.337,0.482269,0.126582,0.241228,0.182033,110.158,44.9298,27.1228,9.3684,6.0175,14.2105,99.8421,45.5439,20.5789,8.2982,3.5263,15.8772,114.331,102.468,0.484634,0.149583,0.243119,0.238771,6
96.5,42.1724,20.5,6.9655,4.3103,13.8276,99.431,44.1207,23.3103,8.0172,4.5517,13.1379,105.53,109.476,0.496454,0.132839,0.231111,0.165485,94.569,44,20.5517,6.0345,5.4655,11.1897,96.8621,43.7069,21.8103,6,5.4828,12.1724,102.828,105.092,0.473494,0.109717,0.19469,0.187952,-6
96.4068,42.1017,20.4068,6.9492,4.2542,13.7458,99.6949,44.2034,23.322,7.9661,4.5085,13.1017,105.422,109.733,0.508393,0.127532,0.212264,0.179856,105.645,42.9677,20.6452,8.7258,4.9194,14.6613,105.145,45.2419,20.9194,8.1935,4.0806,15.2903,110.219,109.186,0.480278,0.141563,0.214912,0.204176,-3
96.4667,42.35,20.4167,6.9167,4.2,13.85,99.8333,44.3167,23.25,8.05,4.4667,13.1333,105.184,109.6,0.469318,0.12121,0.24359,0.190909,95.1639,43.6557,20.0984,7.3115,5.9836,14.3279,96.1639,39.2787,19.6557,8.377,4.8852,12.1148,107.871,108.592,0.412679,0.120764,0.261044,0.165072,-2
96.3279,42.1475,20.4262,6.9508,4.1639,13.8525,99.7541,44.2951,23.2623,8.0164,4.459,13.1803,105.171,109.696,0.474537,0.125203,0.241379,0.168981,99.5938,43.5781,21.6406,6.8125,6.0781,12.75,99.0938,40.8906,20.5156,7.0781,5.8125,11.9062,110.838,110.149,0.505,0.13485,0.244898,0.205,-3
96.5606,42.0606,20.3636,6.9848,4.1364,13.9242,100.151,44.0758,23.5303,8,4.5,13.1364,105.268,109.951,0.501166,0.119644,0.275701,0.174825,97.4559,41.6029,23.1912,9.4118,4.8676,15.8382,96.8824,43,22.1324,8.6176,4.75,16.2794,105.501,104.143,0.508772,0.153293,0.223301,0.210526,-2
97.4265,42.1176,20.5294,6.9706,4.1765,13.8529,100.706,44.5441,23.5,7.9706,4.5294,13.1324,105.829,110.1,0.515184,0.116863,0.273913,0.16269,100.739,44.087,24.3333,8.0145,3.7536,13.4348,101.783,44.9565,21.7681,7.2754,5.3768,14.3478,105.742,107.438,0.477629,0.119226,0.24569,0.201342,-5
97.2429,42.2571,20.5571,6.9571,4.2429,13.7429,100.657,44.6714,23.5143,7.9,4.5571,13.0429,105.547,109.892,0.485839,0.100056,0.263374,0.196078,103.63,42.8493,22.0274,7.3973,4.1096,13.3288,98.5753,41.1781,23.9178,7.589,4.7671,12.726,113.58,109.163,0.543038,0.131495,0.226316,0.172152,9
97.3662,42.3099,20.5634,6.9437,4.1972,13.7606,100.62,44.6056,23.4225,7.9296,4.5493,13.0845,105.629,109.78,0.464363,0.105675,0.25,0.205184,98.7324,44.1127,20.7887,7.3239,4.5211,12.6761,104.563,44.2113,23.662,7.4366,4.8028,12.8169,105.757,112.258,0.511335,0.13547,0.265306,0.221662,-8
97.5,42.3194,20.6806,7,4.2222,13.6806,100.597,44.5833,23.4444,7.9167,4.5417,13.0556,105.74,109.717,0.472912,0.0991699,0.227468,0.189616,96.9315,44.5479,21.3699,6.1507,4.5205,13.3699,97.274,42.589,19.9863,7.5342,4.8356,12.2466,105.238,106.151,0.532178,0.127964,0.21393,0.240099,1
97.7162,42.2297,20.7838,6.9865,4.2432,13.5405,100.635,44.4189,23.3919,7.8243,4.5541,13.0135,106.116,109.819,0.505882,0.102991,0.198113,0.188235,104.227,41.4133,20.8533,7.5467,4.36,12.1333,101.133,42.4267,23.12,6.8533,5.0933,13.9733,113.495,110.01,0.520936,0.102686,0.282178,0.197044,-2
97.9474,42.1711,20.8026,7.0263,4.1711,13.5658,101.145,44.2237,23.6184,7.8816,4.5,13.0132,106.458,110.412,0.57177,0.093633,0.235897,0.198565,102.882,46.0132,21.9079,6.4211,4.6053,13.2632,97.9342,44.3553,20.3816,7.9605,3.5526,11.6447,110.588,105.678,0.530516,0.112184,0.247706,0.176056,-6
98.0519,42.2208,20.8571,7.013,4.1818,13.4675,101.078,44.2987,23.5325,7.8312,4.4805,13,106.582,110.391,0.561611,0.0892303,0.252427,0.203791,102.584,40.5844,25.7013,9,4.6364,13.5714,96.9091,43.4545,23.5584,7.3117,4.8701,15.3377,111.741,105.455,0.578624,0.112595,0.233696,0.189189,-5
98.2179,42.2821,20.9359,7.0128,4.1795,13.4487,101.244,44.2436,23.6795,7.8718,4.4744,12.9744,106.76,110.533,0.552448,0.0969213,0.28169,0.200466,98.5769,44.2692,24.0513,7.359,4.6282,14.3462,97.3462,41.5128,19.6154,7.9872,4.2821,13.3974,107.143,104.637,0.467391,0.12593,0.258929,0.202899,-5
98.1375,42.3875,20.9875,7.075,4.15,13.45,100.912,44.35,23.75,7.875,4.5,13.075,106.685,110.216,0.55787,0.100023,0.242991,0.18287,100.762,45.6875,21.7625,6.2,5.7375,13.15,98.1,43.4625,20.375,7.525,5.375,11.65,110.028,106.635,0.469626,0.110198,0.291846,0.191589,2
97.9877,42.3827,20.8765,7.0123,4.1358,13.4074,101.062,44.3704,23.7778,7.8642,4.5432,13,106.538,110.406,0.496568,0.0954699,0.248908,0.187643,95.7901,41.8148,20.6667,7.9136,3.8272,14.2963,101.42,43.5062,23.4074,7.7407,5.3827,13.9259,104.397,110.186,0.471897,0.130665,0.287671,0.163934,-9
94.1585,44.061,20.1707,6.0854,5.4634,11.1707,97.3293,44.122,22.1341,6.122,5.3659,12.0366,102.462,105.796,0.475387,0.111203,0.22093,0.195164,97.8415,42.0732,23.561,9.622,4.9146,15.9634,97.4146,42.8537,22.3293,8.6341,4.7805,16.5976,105.549,104.259,0.496844,0.153601,0.268492,0.216679,-8
94.1585,44.061,20.1707,6.0854,5.4634,11.1707,97.3293,44.122,22.1341,6.122,5.3659,12.0366,102.462,105.796,0.475387,0.111203,0.22093,0.195164,98.3171,42.561,21.6707,8.5366,4.2317,12.9756,95.0732,42.439,20.1463,7.3659,5.1707,14.6098,107.757,104.86,0.499181,0.130113,0.248109,0.200685,-3
94.1585,44.061,20.1707,6.0854,5.4634,11.1707,97.3293,44.122,22.1341,6.122,5.3659,12.0366,102.462,105.796,0.475387,0.111203,0.22093,0.195164,94.6829,39.122,19.8293,7.8293,4.5366,13.8902,97.2805,40.9878,21.3171,7.878,4.378,14.0732,106.757,109.03,0.505777,0.137053,0.259123,0.227322,-2
91.4,43,22,7,5,13.2,92.4,39.6,21.8,6.6,4,12.8,100.026,102.664,0.466184,0.124698,0.25,0.200483,102.549,40.561,25.7439,9.0732,4.6341,13.4512,97.122,43.6463,23.5488,7.3659,4.9268,15.4024,111.579,105.593,0.516625,0.1383,0.249342,0.200831,-2
96.1,43,20.7,6.1,4,12.8,99.7,41.8,23.6,6.5,3.8,13.1,103.495,107.594,0.520225,0.121175,0.267943,0.168539,109.5,39.8,23.7,7.9,6,10.9,100,43.6,22.3,5.6,3.5,18.1,120.329,109.281,0.539506,0.127029,0.26601,0.249383,4
93.9167,42.1667,20.5833,5.6667,4.0833,12,99.3333,43.25,23.5833,6.25,3.75,12.4167,102.867,109.029,0.491745,0.113759,0.261261,0.141509,96.4615,43,21.3077,6.0769,3.6923,15.6154,99.7692,42.4615,20.8462,7.5385,6.6154,11.7692,104.53,108.302,0.480769,0.115482,0.233945,0.185096,-4
94.2857,41.7143,20.5,5.7857,4.0714,11.5714,99.3571,42.7143,22.4286,5.7857,3.9286,12.3571,103.549,109.415,0.516169,0.118379,0.214286,0.146766,102.417,36.9167,22.9167,7.4167,5,11.75,101.167,42.9167,22.6667,6,3.25,14.9167,111.703,109.979,0.514212,0.141958,0.21,0.260982,4
94.1333,41.1333,20.5333,5.8,4.0667,11.1333,100.267,42.7333,22.8,5.5333,3.8,12.0667,103.705,110.587,0.484615,0.102745,0.1875,0.194872,104.357,47.7143,24.1429,6,5.2143,14.2143,95.2857,42.2857,17.5,8.2143,3.7143,11.4286,113.495,103.771,0.497573,0.127251,0.215247,0.208738,6
94.3125,41.5,21.0625,5.625,4.125,10.8125,100.562,43.1875,22.6875,5.4375,4,11.8125,103.762,110.595,0.483911,0.0906308,0.199052,0.19802,107.357,44.7143,25.7143,8.0714,6.2143,17.2143,96.4286,43.7143,18.8571,8.7143,3.0714,15.4286,111.933,99.5561,0.440181,0.0966702,0.25,0.23702,9
93.6111,41.4444,21.3333,5.3889,4.3333,11,101.111,43.3889,23.4444,5.6667,4.2778,11.8333,102.581,111.091,0.506297,0.104729,0.164021,0.219144,102.667,43.5,22.5,6.3333,5.9444,14.2778,100.167,43.3889,21.8333,7.2222,4.5,12.6667,110.133,107.116,0.474558,0.118351,0.263393,0.210177,4
93.6842,41.4737,21.1053,5.3684,4.2632,10.6842,101.158,43.6842,23.6316,5.5789,4.1053,11.7895,102.488,111.054,0.473872,0.0801909,0.166667,0.216152,93.05,39.95,21.05,6.6,3.5,14.4,98.65,41.95,20.8,8.05,2.9,14.2,105.783,111.854,0.449772,0.129861,0.369748,0.180365,-5
94.15,41.45,21,5.2,4.4,10.5,101.2,43.2,23.6,5.55,4.1,11.5,103.122,111.347,0.487327,0.0828836,0.190476,0.179724,105.632,44,25.6316,8.5263,4.0526,14.4211,107.316,43.1579,23.1579,6.4211,5.4211,14.3158,108.085,109.548,0.524608,0.140623,0.197183,0.214765,-3
94.8182,41.9091,20.6364,5.3182,4.6364,10.6364,101.091,43.4545,23.5909,5.5,4.1818,12,102.849,109.92,0.486967,0.101779,0.170616,0.239336,95.5714,42.7143,20.0952,7.1429,4.1429,14.2857,98.8095,44.8571,22.381,7.8571,4.8095,14.1905,103.904,107.911,0.463504,0.134419,0.246696,0.170316,-4
94.2083,41.375,20.5,5.1667,4.625,10.4167,101.458,43.4167,24,5.625,4.2083,11.9583,102.634,110.768,0.477327,0.100235,0.18894,0.229117,104.308,41.7692,20.8462,8.3846,4.3077,14.9615,103.923,45.1154,19.7692,8.3462,4,16,109.406,108.653,0.523114,0.159605,0.287081,0.23601,3
95.2308,41.2692,20.7308,5.3846,4.5,10.3846,101.423,43.0769,23.8846,5.5769,4.6154,12.2692,103.543,110.69,0.501238,0.126137,0.166667,0.220297,96.7407,40.8889,20.3333,6.3704,5.2963,14.4074,101.444,38.8148,19.4815,8.1111,4.5926,11.7407,109.538,114.51,0.519084,0.12903,0.246154,0.203562,-4
95.5556,41.5556,20.7407,5.4815,4.4444,10.1852,100.852,42.9259,23.6667,5.4815,4.6296,12.1481,104.371,110.402,0.509852,0.101886,0.207921,0.174877,102.185,45.4444,21.4444,7.2593,4.6296,14.5185,103.852,44,21.2963,6.963,5.8148,13.1111,106.615,109.378,0.469907,0.151336,0.258333,0.206019,-3
95.7667,42.0333,20.5333,5.6,4.4333,10.4667,100.133,43.1,23.1,5.5667,4.8333,12.4,104.319,109.304,0.525735,0.137636,0.229592,0.183824,93.6875,41.0625,19.7812,6.625,3.7812,14.6562,99.1562,42.7188,22.75,7.5,5.6875,12.4375,103.622,109.037,0.526055,0.137147,0.20098,0.138958,-6
95.7097,42,20.4516,5.4839,4.5484,10.4516,100.193,43,23.0645,5.5806,4.8065,12.1935,104.282,109.402,0.51182,0.110569,0.247619,0.174941,99.3226,40.4194,22.6774,8.9677,4.1613,16.1935,100.097,42.0323,22.7419,8.5484,4.7742,15.8387,107.045,107.154,0.510363,0.178192,0.221675,0.212435,-3
95.2727,42.1515,20.2727,5.7273,4.8182,10.8182,100.364,42.9091,22.9697,5.7879,5.0303,12.4545,103.325,108.944,0.474654,0.131014,0.219298,0.177419,101.5,41.0625,22.625,7.0938,4.25,13.1875,99.5625,40.4375,25,7.4062,5,13.0625,111.592,110.77,0.485112,0.138477,0.227053,0.168734,2
95.3611,42.8333,20.1944,5.5556,4.9722,11.1111,99.6667,42.75,22.6111,6,5.0278,11.9722,103.706,108.355,0.434537,0.10557,0.237288,0.187359,101.382,43.4118,21.4412,7.6176,5.7941,12,101.029,42.2059,20.9118,6.7353,5.9118,13,110.964,110.809,0.518029,0.136286,0.280193,0.185096,5
96,43.1282,20.1026,5.6923,4.8974,11.1026,98.9487,42.3846,22.3077,5.9744,5.1282,12.0769,104.281,107.428,0.436343,0.0930215,0.189427,0.19213,102.026,43.5385,24.3077,7.359,5.3333,14.0256,98.4615,42.5128,20.8462,8,4.4872,13.4103,109.691,105.325,0.503731,0.133384,0.22335,0.233831,5
95.925,43.25,19.975,5.65,5.025,11.075,98.925,42.375,22.425,6,5.275,12.075,104.186,107.295,0.437355,0.0972108,0.200873,0.199536,95.4878,45.2195,20.7805,5.878,4.6585,13.6098,97.0488,42.4878,20.1707,7.8049,5.1463,12.0732,103.452,106.254,0.489583,0.129208,0.262009,0.210648,3
95.5366,43.6098,19.878,5.6829,5.0244,10.9756,98.2439,42.7073,22.3171,5.9756,5.3902,12.2439,103.525,106.402,0.410431,0.0969276,0.203252,0.195011,98.9231,40.7949,22.4615,8.9744,4.2564,14.359,108.103,43.3333,23.2051,8.1026,5.7949,15.5385,104.483,115.166,0.514458,0.145371,0.267327,0.192771,-6
95.7619,43.6905,20.0476,5.7381,4.9762,10.9524,97.8095,42.6905,22.1667,6,5.4048,12.3333,103.738,105.968,0.423423,0.0969418,0.208163,0.177928,93.3415,36.9756,20.0976,8.2195,3.9756,13.6098,97.122,39.9512,20.6829,7.5854,4.1951,13.9756,107.881,110.526,0.474425,0.143506,0.190244,0.171356,-6
95.2273,43.9318,20.1818,5.6818,5.0455,11.0227,98.0227,42.9545,22.1364,6.0455,5.4545,12.1818,103.318,106.284,0.439326,0.0933104,0.282258,0.211236,93.2727,39.5227,21.4545,7.3182,3.9318,13.8636,101.318,42.6136,22.0227,8.25,3.8409,13.9318,104.694,113.783,0.476543,0.114067,0.245455,0.232099,-9
94.75,44.0833,20.2708,5.8333,5.2708,10.9792,96.9375,43.3333,22.0208,5.9583,5.5208,12.25,102.873,105.251,0.453682,0.108883,0.206751,0.218527,99.84,43.76,24.34,7.46,4.72,14.28,98.18,40.68,19.06,8.02,4.12,13.4,108.609,105.304,0.49759,0.126809,0.206278,0.226506,2
