Team,Game,Date,Opponent,TeamPoints,OpponentPoints,FieldGoals,FieldGoalsAttempted,FieldGoals.,X3PointShots,X3PointShotsAttempted,X3PointShots.,FreeThrows,FreeThrowsAttempted,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FieldGoals,Opp.FieldGoalsAttempted,Opp.FieldGoals.,Opp.3PointShots,Opp.3PointShotsAttempted,Opp.3PointShots.,Opp.FreeThrows,Opp.FreeThrowsAttempted,Opp.FreeThrows.,Opp.OffRebounds,Opp.TotalRebounds,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls
GSW,57,2/12/2018,PHO,129,83,52,89,0.584,11,26,0.423,14,21,0.667,7,49,36,8,16,11,18,33,95,0.347,3,23,0.13,14,22,0.636,15,47,13,2,3,15,17
GSW,59,2/22/2018,LAC,134,127,47,77,0.61,14,25,0.56,26,34,0.765,3,32,31,8,8,15,24,44,88,0.5,11,32,0.344,28,34,0.824,8,36,32,9,3,14,19
GSW,60,2/24/2018,OKC,112,80,42,89,0.472,17,38,0.447,11,13,0.846,12,54,36,8,6,14,21,29,88,0.33,9,34,0.265,13,21,0.619,14,43,19,8,3,15,17
GSW,64,3/6/2018,BRK,114,101,47,83,0.566,11,23,0.478,9,11,0.818,5,41,30,8,7,17,18,36,85,0.424,9,34,0.265,20,25,0.8,10,38,24,7,1,12,18
GSW,65,3/8/2018,SAS,110,107,41,95,0.432,8,30,0.267,20,23,0.87,12,49,30,6,12,10,18,43,95,0.453,6,22,0.273,15,18,0.833,10,45,29,7,3,12,20
GSW,68,3/14/2018,LAL,117,106,44,81,0.543,6,20,0.3,23,28,0.821,11,50,25,8,6,21,24,38,84,0.452,12,38,0.316,18,28,0.643,7,35,24,11,8,14,19
GSW,69,3/16/2018,SAC,93,98,34,81,0.42,12,26,0.462,13,18,0.722,9,40,21,10,5,11,21,36,83,0.434,14,31,0.452,12,17,0.706,11,47,25,7,4,13,16
GSW,72,3/23/2018,ATL,106,94,42,93,0.452,12,30,0.4,10,11,0.909,10,46,28,8,6,7,17,37,84,0.44,11,32,0.344,9,20,0.45,5,44,24,5,5,11,14
GSW,73,3/25/2018,UTA,91,110,38,91,0.418,6,15,0.4,9,10,0.9,14,41,24,9,7,11,19,42,87,0.483,12,28,0.429,14,18,0.778,11,47,27,6,8,14,16
GSW,74,3/27/2018,IND,81,92,35,86,0.407,5,17,0.294,6,9,0.667,17,51,21,4,9,16,17,39,81,0.481,6,21,0.286,8,12,0.667,8,38,22,10,2,10,14
GSW,75,3/29/2018,MIL,107,116,41,75,0.547,10,20,0.5,15,15,1,2,31,26,10,7,18,19,48,87,0.552,11,20,0.55,9,10,0.9,7,36,30,16,3,15,17
GSW,77,4/1/2018,PHO,117,107,48,89,0.539,13,28,0.464,8,9,0.889,7,45,31,10,7,14,14,41,90,0.456,11,31,0.355,14,16,0.875,9,42,26,8,4,15,12
GSW,80,4/7/2018,NOP,120,126,49,90,0.544,15,33,0.455,7,11,0.636,8,42,31,3,0,17,21,49,87,0.563,11,27,0.407,17,22,0.773,4,34,39,15,6,8,16
HOU,3,10/21/2017,DAL,107,91,39,82,0.476,11,47,0.234,18,22,0.818,8,54,17,12,4,13,24,31,84,0.369,13,31,0.419,16,21,0.762,8,41,19,6,0,14,19
HOU,4,10/23/2017,MEM,90,98,32,77,0.416,9,38,0.237,17,23,0.739,9,39,25,5,2,16,31,29,68,0.426,6,19,0.316,34,37,0.919,3,38,16,5,2,12,21
HOU,8,10/30/2017,PHI,107,115,33,83,0.398,13,47,0.277,28,38,0.737,10,35,17,12,3,15,23,44,80,0.55,10,24,0.417,17,24,0.708,7,48,27,10,4,19,31
HOU,11,11/5/2017,UTA,137,110,48,81,0.593,23,39,0.59,18,21,0.857,5,42,26,9,7,20,24,38,88,0.432,13,34,0.382,21,24,0.875,8,33,22,7,3,13,18
HOU,12,11/9/2017,CLE,117,113,36,77,0.468,16,46,0.348,29,36,0.806,17,45,21,11,5,22,27,45,81,0.556,12,27,0.444,11,14,0.786,4,26,24,9,1,18,30
HOU,13,11/11/2017,MEM,111,96,37,83,0.446,16,45,0.356,21,28,0.75,11,46,18,14,4,15,19,38,79,0.481,6,20,0.3,14,18,0.778,5,41,23,9,5,19,20
HOU,15,11/14/2017,TOR,113,129,33,79,0.418,12,39,0.308,35,41,0.854,14,48,21,4,4,19,27,41,78,0.526,14,30,0.467,33,42,0.786,5,36,28,11,4,12,30
HOU,18,11/22/2017,DEN,125,95,45,82,0.549,18,41,0.439,17,23,0.739,8,46,30,13,4,18,22,35,87,0.402,10,33,0.303,15,23,0.652,15,43,19,11,5,19,14
HOU,19,11/25/2017,NYK,117,102,41,94,0.436,18,47,0.383,17,22,0.773,9,42,30,12,6,7,15,42,85,0.494,4,17,0.235,14,19,0.737,6,40,29,4,3,18,20
HOU,20,11/27/2017,BRK,117,103,42,86,0.488,20,50,0.4,13,20,0.65,8,42,31,8,4,15,19,40,86,0.465,10,39,0.256,13,17,0.765,6,43,24,5,4,13,19
HOU,21,11/29/2017,IND,118,97,42,86,0.488,18,40,0.45,16,21,0.762,10,49,26,9,0,15,10,42,88,0.477,7,28,0.25,6,6,1,6,36,18,9,7,14,17
HOU,25,12/11/2017,NOP,130,123,48,88,0.545,17,45,0.378,17,25,0.68,4,36,30,12,7,9,15,49,85,0.576,18,33,0.545,7,13,0.538,6,41,32,6,2,18,19
HOU,26,12/13/2017,CHO,108,96,39,88,0.443,17,45,0.378,13,19,0.684,6,45,24,7,5,10,18,36,87,0.414,4,21,0.19,20,27,0.741,12,56,14,4,5,12,15
HOU,27,12/15/2017,SAS,124,109,43,91,0.473,18,50,0.36,20,25,0.8,12,45,20,15,3,13,16,46,94,0.489,10,26,0.385,7,13,0.538,12,39,22,10,5,17,17
HOU,28,12/16/2017,MIL,115,111,35,76,0.461,11,35,0.314,34,42,0.81,4,38,16,7,4,15,23,38,82,0.463,8,27,0.296,27,33,0.818,8,40,17,12,7,14,34
HOU,29,12/18/2017,UTA,120,99,40,77,0.519,17,43,0.395,23,27,0.852,12,52,25,5,7,14,13,42,91,0.462,8,27,0.296,7,8,0.875,5,32,17,12,1,6,22
HOU,30,12/20/2017,LAL,116,122,37,90,0.411,17,42,0.405,25,32,0.781,12,47,19,7,5,14,30,40,85,0.471,15,35,0.429,27,43,0.628,10,47,27,8,5,10,25
HOU,31,12/22/2017,LAC,118,128,36,78,0.462,17,40,0.425,29,35,0.829,9,43,16,4,4,17,26,43,91,0.473,18,42,0.429,24,31,0.774,9,38,24,8,5,8,25
HOU,35,12/31/2017,LAL,148,142,49,106,0.462,18,52,0.346,32,39,0.821,15,43,29,7,9,11,33,53,105,0.505,10,25,0.4,26,37,0.703,15,54,31,6,4,14,32
HOU,37,1/4/2018,GSW,114,124,42,89,0.472,17,50,0.34,13,22,0.591,6,38,20,7,3,10,17,48,87,0.552,13,30,0.433,15,20,0.75,6,45,35,6,6,12,18
HOU,40,1/10/2018,POR,121,112,45,100,0.45,12,38,0.316,19,25,0.76,17,49,25,7,5,13,30,40,83,0.482,9,26,0.346,23,32,0.719,6,40,21,5,6,12,26
HOU,43,1/18/2018,MIN,116,98,42,88,0.477,17,39,0.436,15,17,0.882,11,45,24,11,5,9,15,38,81,0.469,8,24,0.333,14,21,0.667,8,40,24,8,8,11,16
HOU,44,1/20/2018,GSW,116,108,41,87,0.471,14,37,0.378,20,29,0.69,12,46,19,14,3,15,18,40,82,0.488,17,36,0.472,11,15,0.733,4,33,31,8,10,19,24
HOU,45,1/22/2018,MIA,99,90,36,81,0.444,15,37,0.405,12,18,0.667,8,38,20,10,3,14,15,39,82,0.476,7,30,0.233,5,9,0.556,9,42,18,7,4,16,18
HOU,48,1/28/2018,PHO,113,102,32,72,0.444,11,37,0.297,38,49,0.776,5,43,17,8,2,12,21,36,85,0.424,8,33,0.242,22,26,0.846,7,43,17,7,2,12,29
HOU,49,1/30/2018,ORL,114,107,39,77,0.506,13,35,0.371,23,28,0.821,8,40,17,5,5,12,15,42,83,0.506,15,31,0.484,8,10,0.8,7,33,26,6,4,10,22
HOU,54,2/9/2018,DEN,130,104,43,86,0.5,19,41,0.463,25,34,0.735,11,48,26,5,7,11,16,42,88,0.477,3,28,0.107,17,21,0.81,7,39,25,7,2,10,20
HOU,55,2/11/2018,DAL,104,97,34,78,0.436,13,45,0.289,23,33,0.697,2,42,15,9,7,9,18,38,93,0.409,10,31,0.323,11,16,0.688,12,52,26,6,4,14,25
HOU,57,2/14/2018,SAC,100,91,33,83,0.398,14,49,0.286,20,22,0.909,7,48,19,10,5,13,14,38,87,0.437,10,32,0.313,5,8,0.625,9,48,26,8,5,17,20
HOU,58,2/23/2018,MIN,120,102,40,83,0.482,14,38,0.368,26,30,0.867,14,50,24,6,2,10,17,40,94,0.426,10,26,0.385,12,16,0.75,16,43,19,6,3,10,22
HOU,62,3/3/2018,BOS,123,120,39,87,0.448,19,49,0.388,26,30,0.867,10,40,24,11,5,10,21,44,91,0.484,13,24,0.542,19,21,0.905,10,38,22,6,3,13,21
HOU,67,3/12/2018,SAS,109,93,39,80,0.488,13,44,0.295,18,23,0.783,9,50,24,6,4,15,24,33,81,0.407,11,28,0.393,16,23,0.696,7,36,20,5,2,13,17
HOU,68,3/15/2018,LAC,101,96,35,90,0.389,12,41,0.293,19,23,0.826,16,50,20,4,9,11,13,44,97,0.454,4,18,0.222,4,8,0.5,11,45,16,3,4,9,21
HOU,72,3/22/2018,DET,100,96,35,99,0.354,12,51,0.235,18,28,0.643,12,52,19,9,3,12,19,40,95,0.421,6,38,0.158,10,19,0.526,16,66,22,9,5,15,17
HOU,73,3/24/2018,NOP,114,91,45,93,0.484,18,47,0.383,6,8,0.75,5,48,22,10,8,19,17,38,96,0.396,6,21,0.286,9,12,0.75,12,46,19,10,6,16,14
HOU,74,3/25/2018,ATL,118,99,44,90,0.489,20,52,0.385,10,11,0.909,6,45,28,7,4,11,12,39,88,0.443,11,40,0.275,10,11,0.909,7,45,18,5,2,13,14
HOU,75,3/27/2018,CHI,118,86,41,93,0.441,18,57,0.316,18,21,0.857,9,46,28,15,6,10,12,34,89,0.382,8,37,0.216,10,17,0.588,13,51,17,8,1,18,17
HOU,76,3/30/2018,PHO,104,103,35,81,0.432,14,38,0.368,20,29,0.69,8,39,22,9,7,10,12,41,84,0.488,12,32,0.375,9,13,0.692,8,46,23,8,5,17,21
HOU,78,4/3/2018,WAS,120,104,43,84,0.512,16,46,0.348,18,27,0.667,10,46,26,13,3,9,14,38,72,0.528,12,25,0.48,16,23,0.696,3,36,25,6,1,17,21
HOU,79,4/5/2018,POR,96,94,34,73,0.466,13,37,0.351,15,24,0.625,6,38,16,10,5,15,16,39,85,0.459,7,22,0.318,9,14,0.643,12,47,16,10,2,18,20
HOU,80,4/7/2018,OKC,102,108,36,76,0.474,14,37,0.378,16,23,0.696,6,41,23,7,5,17,24,36,91,0.396,10,33,0.303,26,33,0.788,15,42,21,11,5,12,20
IND,1,10/18/2017,BRK,140,131,53,102,0.52,9,34,0.265,25,32,0.781,14,47,29,12,9,14,25,45,94,0.479,12,30,0.4,29,32,0.906,11,43,22,7,2,20,25
IND,2,10/20/2017,POR,96,114,35,78,0.449,4,18,0.222,22,33,0.667,6,39,15,1,4,12,17,46,95,0.484,9,19,0.474,13,17,0.765,11,51,19,5,6,9,26
IND,6,10/29/2017,SAS,97,94,36,77,0.468,10,22,0.455,15,20,0.75,6,44,21,9,3,19,20,36,90,0.4,9,28,0.321,13,18,0.722,12,44,19,12,8,15,11
IND,7,10/31/2017,SAC,101,83,36,85,0.424,12,29,0.414,17,22,0.773,14,53,25,8,7,14,17,37,88,0.42,2,14,0.143,7,14,0.5,9,45,15,8,5,14,18
IND,11,11/7/2017,NOP,112,117,44,93,0.473,9,24,0.375,15,18,0.833,11,41,19,4,4,10,21,44,87,0.506,14,35,0.4,15,22,0.682,11,43,23,6,5,12,18
IND,14,11/12/2017,HOU,95,118,37,83,0.446,8,22,0.364,13,21,0.619,7,41,18,5,7,13,15,43,90,0.478,17,47,0.362,15,18,0.833,10,47,24,10,5,13,20
IND,16,11/17/2017,DET,107,100,39,89,0.438,15,28,0.536,14,21,0.667,13,51,22,4,5,10,13,39,93,0.419,14,33,0.424,8,10,0.8,11,43,20,4,8,11,18
IND,19,11/24/2017,TOR,107,104,38,83,0.458,11,26,0.423,20,27,0.741,10,41,19,10,3,16,18,40,81,0.494,9,30,0.3,15,20,0.75,7,42,17,14,4,18,20
IND,20,11/25/2017,BOS,98,108,38,78,0.487,7,23,0.304,15,15,1,10,36,20,9,2,18,14,45,80,0.563,10,25,0.4,8,9,0.889,4,30,22,8,4,14,13
IND,21,11/27/2017,ORL,121,109,42,79,0.532,15,26,0.577,22,26,0.846,8,43,25,7,8,14,18,40,92,0.435,16,41,0.39,13,16,0.813,10,35,22,4,9,14,23
IND,24,12/4/2017,NYK,115,97,46,86,0.535,11,26,0.423,12,15,0.8,7,44,28,10,5,16,20,40,91,0.44,6,23,0.261,11,16,0.688,15,43,26,4,2,17,15
IND,25,12/6/2017,CHI,98,96,39,87,0.448,12,34,0.353,8,10,0.8,7,39,21,7,5,13,14,39,83,0.47,10,26,0.385,8,16,0.5,11,46,18,3,5,16,15
IND,26,12/8/2017,CLE,106,102,38,86,0.442,15,39,0.385,15,24,0.625,12,49,21,7,3,8,19,37,85,0.435,11,36,0.306,17,22,0.773,9,44,23,4,4,11,23
IND,27,12/10/2017,DEN,126,116,49,93,0.527,10,25,0.4,18,22,0.818,11,40,24,6,2,11,17,43,95,0.453,17,42,0.405,13,17,0.765,19,47,24,7,5,21,20
IND,28,12/13/2017,OKC,95,100,40,89,0.449,11,31,0.355,4,6,0.667,11,42,18,11,7,13,21,36,88,0.409,13,29,0.448,15,24,0.625,17,52,26,10,6,13,12
IND,29,12/15/2017,DET,98,104,35,87,0.402,9,30,0.3,19,25,0.76,15,51,21,6,4,13,14,39,93,0.419,13,32,0.406,13,17,0.765,11,44,22,7,10,9,21
IND,31,12/18/2017,BOS,111,112,37,79,0.468,7,21,0.333,30,38,0.789,9,38,14,12,3,12,16,44,79,0.557,16,26,0.615,8,14,0.571,6,38,26,6,4,19,31
IND,33,12/23/2017,BRK,123,119,47,90,0.522,10,23,0.435,19,24,0.792,7,41,31,8,9,8,25,42,98,0.429,16,36,0.444,19,25,0.76,18,51,24,2,2,10,20
IND,35,12/27/2017,DAL,94,98,38,79,0.481,10,25,0.4,8,10,0.8,7,39,27,8,4,16,17,40,78,0.513,8,29,0.276,10,15,0.667,4,35,26,7,3,9,12
IND,37,12/31/2017,MIN,90,107,33,85,0.388,10,25,0.4,14,18,0.778,13,43,20,3,5,16,18,41,86,0.477,4,19,0.211,21,25,0.84,13,44,20,11,8,7,20
IND,39,1/6/2018,CHI,125,86,48,86,0.558,15,31,0.484,14,18,0.778,10,49,24,9,4,12,19,30,80,0.375,10,32,0.313,16,20,0.8,9,34,15,4,6,16,15
IND,40,1/8/2018,MIL,109,96,44,79,0.557,7,22,0.318,14,20,0.7,8,40,30,9,5,16,23,34,74,0.459,7,27,0.259,21,27,0.778,5,34,18,11,4,17,24
IND,41,1/10/2018,MIA,106,114,43,87,0.494,1,18,0.056,19,29,0.655,12,45,13,7,3,14,23,43,81,0.531,13,30,0.433,15,21,0.714,6,37,25,6,6,15,25
IND,42,1/12/2018,CLE,97,95,39,85,0.459,10,21,0.476,9,12,0.75,6,44,16,5,4,14,18,37,85,0.435,7,34,0.206,14,19,0.737,9,46,19,12,5,11,15
IND,48,1/24/2018,PHO,116,101,45,80,0.563,9,24,0.375,17,25,0.68,3,39,32,11,3,12,24,35,84,0.417,9,35,0.257,22,29,0.759,10,42,22,3,2,16,26
IND,50,1/27/2018,ORL,114,112,47,87,0.54,5,18,0.278,15,19,0.789,9,38,25,9,1,9,24,42,77,0.545,8,25,0.32,20,32,0.625,13,40,21,6,7,14,18
IND,51,1/29/2018,CHO,105,96,45,83,0.542,6,21,0.286,9,11,0.818,6,38,28,7,3,12,19,37,83,0.446,9,31,0.29,13,20,0.65,11,40,18,5,2,16,14
IND,52,1/31/2018,MEM,105,101,37,70,0.529,10,26,0.385,21,31,0.677,8,33,20,16,4,14,15,39,82,0.476,12,26,0.462,11,15,0.733,14,41,20,10,1,18,21
IND,54,2/3/2018,PHI,100,92,35,79,0.443,9,27,0.333,21,25,0.84,6,42,25,15,8,13,19,33,87,0.379,10,32,0.313,16,24,0.667,15,49,21,8,2,18,21
IND,55,2/5/2018,WAS,102,111,37,80,0.463,12,29,0.414,16,25,0.64,8,35,19,6,2,16,18,45,82,0.549,7,25,0.28,14,17,0.824,7,43,29,8,1,14,23
IND,57,2/11/2018,NYK,121,113,47,94,0.5,12,28,0.429,15,22,0.682,16,54,27,7,5,13,16,41,93,0.441,9,35,0.257,22,25,0.88,12,45,27,8,3,11,18
IND,59,2/23/2018,ATL,116,93,48,101,0.475,9,28,0.321,11,13,0.846,15,57,30,17,3,17,20,37,82,0.451,7,31,0.226,12,19,0.632,6,40,14,9,7,22,20
IND,64,3/5/2018,MIL,92,89,33,77,0.429,10,17,0.588,16,21,0.762,8,37,18,13,5,14,15,34,76,0.447,7,23,0.304,14,16,0.875,8,39,15,8,7,16,16
IND,65,3/7/2018,UTA,84,104,34,88,0.386,3,23,0.13,13,17,0.765,14,45,12,9,3,12,17,41,80,0.513,11,31,0.355,11,16,0.688,7,42,30,9,5,12,18
IND,66,3/9/2018,ATL,112,87,45,91,0.495,14,28,0.5,8,10,0.8,9,49,21,11,3,16,16,34,82,0.415,10,33,0.303,9,10,0.9,6,35,21,11,4,18,13
IND,69,3/15/2018,TOR,99,106,40,93,0.43,7,24,0.292,12,17,0.706,11,34,17,12,1,8,25,35,79,0.443,12,32,0.375,24,28,0.857,18,57,20,4,8,20,19
IND,71,3/19/2018,LAL,110,100,43,87,0.494,6,21,0.286,18,19,0.947,9,44,24,9,8,6,16,38,86,0.442,8,33,0.242,16,23,0.696,14,47,20,4,3,13,18
IND,73,3/23/2018,LAC,109,104,43,93,0.462,11,31,0.355,12,14,0.857,14,42,25,6,2,9,16,42,76,0.553,10,26,0.385,10,14,0.714,5,32,24,4,3,14,20
IND,74,3/25/2018,MIA,113,107,44,90,0.489,8,23,0.348,17,21,0.81,10,51,26,12,7,17,17,41,86,0.477,14,35,0.4,11,14,0.786,7,39,32,10,3,17,20
IND,79,4/5/2018,GSW,126,106,50,93,0.538,15,29,0.517,11,15,0.733,13,47,32,11,3,12,24,37,83,0.446,9,29,0.31,23,24,0.958,13,39,29,6,5,16,14
IND,82,4/10/2018,CHO,93,119,40,99,0.404,8,31,0.258,5,8,0.625,13,54,22,2,4,7,16,46,99,0.465,18,42,0.429,9,12,0.75,12,54,27,5,7,5,8
LAC,2,10/21/2017,PHO,130,88,48,88,0.545,12,26,0.462,22,30,0.733,10,52,26,11,2,12,32,27,71,0.38,6,24,0.25,28,38,0.737,4,36,19,8,3,19,27
LAC,3,10/24/2017,UTA,102,84,39,83,0.47,10,29,0.345,14,21,0.667,11,44,21,12,4,13,16,34,79,0.43,7,28,0.25,9,11,0.818,8,41,20,7,7,18,23
LAC,5,10/28/2017,DET,87,95,28,84,0.333,15,38,0.395,16,22,0.727,15,51,19,6,6,18,18,36,88,0.409,9,28,0.321,14,21,0.667,12,50,16,11,6,12,20
LAC,6,10/30/2017,GSW,113,141,39,86,0.453,10,25,0.4,25,30,0.833,9,35,21,4,3,12,20,52,89,0.584,14,29,0.483,23,30,0.767,14,46,37,8,8,12,23
LAC,7,11/1/2017,DAL,119,98,41,78,0.526,13,28,0.464,24,29,0.828,7,49,27,9,5,16,20,35,89,0.393,12,36,0.333,16,20,0.8,9,38,20,8,5,14,22
LAC,8,11/4/2017,MEM,104,113,38,83,0.458,4,26,0.154,24,31,0.774,15,43,18,7,7,13,22,40,84,0.476,13,31,0.419,20,24,0.833,9,39,21,8,7,11,28
LAC,9,11/5/2017,MIA,101,104,34,87,0.391,9,31,0.29,24,30,0.8,18,50,16,11,4,15,22,37,84,0.44,14,36,0.389,16,19,0.842,10,37,23,12,6,16,26
LAC,13,11/13/2017,PHI,105,109,36,82,0.439,12,32,0.375,21,32,0.656,9,34,16,8,4,15,26,38,77,0.494,7,32,0.219,26,35,0.743,10,51,27,9,2,20,26
LAC,19,11/27/2017,LAL,120,115,41,85,0.482,10,28,0.357,28,30,0.933,10,44,19,7,3,17,22,44,91,0.484,11,30,0.367,16,24,0.667,12,43,23,10,5,16,29
LAC,20,11/30/2017,UTA,107,126,38,70,0.543,10,29,0.345,21,30,0.7,10,36,23,8,6,19,16,49,85,0.576,17,35,0.486,11,14,0.786,10,33,38,13,2,13,20
LAC,23,12/6/2017,MIN,107,113,44,99,0.444,10,32,0.313,9,15,0.6,17,43,23,6,3,9,17,45,82,0.549,7,19,0.368,16,21,0.762,8,46,29,4,7,15,17
LAC,24,12/9/2017,WAS,113,112,39,80,0.488,14,32,0.438,21,24,0.875,4,33,22,8,4,10,19,42,82,0.512,13,32,0.406,15,23,0.652,9,44,33,5,2,13,18
LAC,25,12/11/2017,TOR,96,91,34,92,0.37,8,36,0.222,20,24,0.833,14,57,18,6,7,12,20,32,80,0.4,7,29,0.241,20,26,0.769,3,43,18,8,6,13,22
LAC,30,12/20/2017,PHO,108,95,41,87,0.471,10,30,0.333,16,24,0.667,9,50,22,1,4,9,19,35,97,0.361,8,35,0.229,17,19,0.895,14,50,22,3,3,10,25
LAC,33,12/26/2017,SAC,122,95,44,81,0.543,13,31,0.419,21,27,0.778,9,49,31,7,8,13,13,40,96,0.417,7,22,0.318,8,12,0.667,10,37,25,11,7,9,19
LAC,35,12/31/2017,CHO,106,98,36,76,0.474,10,28,0.357,24,27,0.889,6,42,24,9,5,16,21,36,93,0.387,11,33,0.333,15,19,0.789,15,47,23,10,3,17,21
LAC,36,1/2/2018,MEM,113,105,39,71,0.549,9,23,0.391,26,31,0.839,4,34,23,5,3,19,24,38,79,0.481,8,26,0.308,21,33,0.636,10,38,18,10,2,14,29
LAC,37,1/4/2018,OKC,117,127,45,100,0.45,9,30,0.3,18,23,0.783,15,45,29,5,2,10,15,51,95,0.537,15,34,0.441,10,14,0.714,11,46,23,4,6,13,23
LAC,38,1/6/2018,GSW,105,121,39,91,0.429,3,11,0.273,24,30,0.8,10,45,19,10,7,18,25,39,94,0.415,13,39,0.333,30,37,0.811,14,54,31,13,10,16,25
LAC,39,1/8/2018,ATL,108,107,38,85,0.447,9,18,0.5,23,34,0.676,14,47,16,10,9,16,25,38,96,0.396,10,37,0.27,21,29,0.724,19,56,20,9,8,14,26
LAC,42,1/13/2018,SAC,126,105,46,82,0.561,12,31,0.387,22,26,0.846,5,39,29,11,5,15,22,43,85,0.506,6,17,0.353,13,22,0.591,10,37,26,12,4,16,24
LAC,43,1/15/2018,HOU,113,102,44,79,0.557,10,25,0.4,15,20,0.75,4,41,30,6,10,18,17,38,94,0.404,13,44,0.295,13,16,0.813,13,37,21,9,4,12,21
LAC,44,1/17/2018,DEN,109,104,40,87,0.46,10,30,0.333,19,31,0.613,17,48,22,10,5,20,16,42,97,0.433,5,25,0.2,15,18,0.833,20,54,23,13,7,19,25
LAC,46,1/22/2018,MIN,118,126,47,84,0.56,9,27,0.333,15,22,0.682,8,40,31,4,1,17,27,43,91,0.473,7,22,0.318,33,39,0.846,18,47,20,5,4,13,22
LAC,47,1/24/2018,BOS,102,113,35,79,0.443,5,21,0.238,27,39,0.692,10,40,26,6,5,19,15,39,93,0.419,14,40,0.35,21,22,0.955,10,47,25,10,3,13,28
LAC,50,1/30/2018,POR,96,104,35,85,0.412,6,22,0.273,20,26,0.769,9,50,22,5,7,13,17,36,98,0.367,13,30,0.433,19,22,0.864,18,59,21,12,6,12,21
LAC,51,2/3/2018,CHI,113,103,40,88,0.455,9,25,0.36,24,28,0.857,10,54,23,4,5,13,18,35,97,0.361,12,37,0.324,21,21,1,13,48,22,6,4,11,20
LAC,52,2/5/2018,DAL,104,101,42,87,0.483,10,27,0.37,10,12,0.833,5,39,28,10,3,13,16,33,80,0.413,17,42,0.405,18,20,0.9,7,38,22,5,5,20,23
LAC,60,2/28/2018,HOU,92,105,36,79,0.456,7,23,0.304,13,19,0.684,4,39,17,6,2,16,19,36,85,0.424,13,43,0.302,20,24,0.833,10,41,21,11,5,10,21
LAC,61,3/2/2018,NYK,128,105,50,89,0.562,9,25,0.36,19,24,0.792,14,51,34,14,6,11,17,41,89,0.461,11,25,0.44,12,16,0.75,10,33,24,4,4,17,22
LAC,62,3/4/2018,BRK,123,120,44,84,0.524,10,27,0.37,25,30,0.833,7,40,18,12,6,10,20,40,92,0.435,19,45,0.422,21,23,0.913,13,44,30,8,4,14,21
LAC,63,3/6/2018,NOP,116,121,46,99,0.465,7,27,0.259,17,26,0.654,10,57,25,5,2,13,18,46,103,0.447,13,30,0.433,16,18,0.889,9,51,39,11,12,8,20
LAC,64,3/9/2018,CLE,116,102,43,89,0.483,11,28,0.393,19,30,0.633,13,52,25,6,3,13,16,39,87,0.448,12,36,0.333,12,18,0.667,8,40,22,10,7,12,28
LAC,65,3/10/2018,ORL,113,105,41,78,0.526,7,18,0.389,24,28,0.857,8,41,17,9,3,15,20,38,84,0.452,8,24,0.333,21,27,0.778,9,33,20,12,2,14,19
LAC,69,3/18/2018,POR,109,122,40,89,0.449,9,23,0.391,20,27,0.741,8,38,21,8,3,8,17,46,92,0.5,14,29,0.483,16,20,0.8,8,47,24,7,6,13,22
LAC,74,3/27/2018,MIL,105,98,40,86,0.465,15,28,0.536,10,18,0.556,8,41,23,8,4,13,23,38,83,0.458,6,23,0.261,16,23,0.696,8,44,24,12,11,16,14
LAC,77,4/1/2018,IND,104,111,42,82,0.512,9,25,0.36,11,14,0.786,12,36,24,6,6,13,19,42,86,0.488,11,28,0.393,16,21,0.762,15,40,23,8,4,10,12
LAC,78,4/3/2018,SAS,113,110,37,82,0.451,5,16,0.313,34,43,0.791,12,47,21,8,2,14,23,39,88,0.443,8,24,0.333,24,28,0.857,10,39,24,13,10,12,29
LAC,80,4/7/2018,DEN,115,134,43,87,0.494,6,17,0.353,23,34,0.676,15,38,25,6,0,10,19,53,85,0.624,12,29,0.414,16,23,0.696,7,33,36,4,6,7,26
LAC,81,4/9/2018,NOP,100,113,45,98,0.459,2,17,0.118,8,19,0.421,16,60,29,6,6,15,18,44,95,0.463,11,30,0.367,14,20,0.7,9,51,34,12,10,7,18
LAC,82,4/11/2018,LAL,100,115,41,83,0.494,6,18,0.333,12,28,0.429,8,41,27,8,1,17,17,42,88,0.477,17,39,0.436,14,16,0.875,10,49,25,8,6,17,23
LAL,1,10/19/2017,LAC,92,108,37,91,0.407,4,16,0.25,14,23,0.609,12,52,21,8,7,19,15,42,107,0.393,12,33,0.364,12,13,0.923,17,59,23,12,3,14,20
LAL,3,10/22/2017,NOP,112,119,44,90,0.489,9,27,0.333,15,20,0.75,9,38,27,7,6,17,24,47,83,0.566,10,32,0.313,15,21,0.714,6,42,26,14,5,18,20
LAL,4,10/25/2017,WAS,102,99,41,92,0.446,7,30,0.233,13,16,0.813,6,53,27,9,5,21,26,39,95,0.411,6,26,0.231,15,23,0.652,7,45,20,11,5,13,19
LAL,5,10/27/2017,TOR,92,101,36,79,0.456,3,23,0.13,17,24,0.708,9,49,20,7,6,21,22,40,93,0.43,7,29,0.241,14,20,0.7,9,40,27,12,4,12,24
LAL,7,10/31/2017,DET,113,93,45,91,0.495,12,26,0.462,11,14,0.786,11,53,30,9,5,14,14,41,94,0.436,10,33,0.303,1,3,0.333,10,44,21,7,3,12,11
